# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2380       1.379960572674e-11       3.637425980716e-13      -9.315966586816e-13       0.000000000000e+00       1.600441202395e-16       1.279136204407e-17       1.975369859454e-18 
 2381       1.378209362918e-11       3.606938277004e-13      -9.214256751549e-13       0.000000000000e+00       1.597311045907e-16       1.289275041086e-17       1.923928216688e-18 
 2382       1.376400284788e-11       3.577059383540e-13      -9.112028479502e-13       0.000000000000e+00       1.594187817454e-16       1.299504413312e-17       1.871064495879e-18 
 2383       1.374533714864e-11       3.547790058715e-13      -9.009319896778e-13       0.000000000000e+00       1.591071501820e-16       1.309821733401e-17       1.816858463218e-18 
 2384       1.372610031341e-11       3.519131059373e-13      -8.906169260005e-13       0.000000000000e+00       1.587962083663e-16       1.320224404478e-17       1.761390161326e-18 
 2385       1.370629614026e-11       3.491083140810e-13      -8.802614956473e-13       0.000000000000e+00       1.584859547521e-16       1.330709820465e-17       1.704739909549e-18 
 2386       1.368592844345e-11       3.463647056769e-13      -8.698695504271e-13       0.000000000000e+00       1.581763877807e-16       1.341275366067e-17       1.646988304248e-18 
 2387       1.366500105344e-11       3.436823559440e-13      -8.594449552426e-13       0.000000000000e+00       1.578675058810e-16       1.351918416767e-17       1.588216219091e-18 
 2388       1.364351781688e-11       3.410613399455e-13      -8.489915881040e-13       0.000000000000e+00       1.575593074696e-16       1.362636338816e-17       1.528504805350e-18 
 2389       1.362148259666e-11       3.385017325885e-13      -8.385133401427e-13       0.000000000000e+00       1.572517909505e-16       1.373426489220e-17       1.467935492192e-18 
 2390       1.359889927192e-11       3.360036086238e-13      -8.280141156251e-13       0.000000000000e+00       1.569449547156e-16       1.384286215733e-17       1.406589986970e-18 
 2391       1.357577173804e-11       3.335670426454e-13      -8.174978319665e-13       0.000000000000e+00       1.566387971440e-16       1.395212856846e-17       1.344550275517e-18 
 2392       1.355210390671e-11       3.311921090903e-13      -8.069684197446e-13       0.000000000000e+00       1.563333166027e-16       1.406203741778e-17       1.281898622441e-18 
 2393       1.352789970590e-11       3.288788822383e-13      -7.964298227134e-13       0.000000000000e+00       1.560285114461e-16       1.417256190464e-17       1.218717571413e-18 
 2394       1.350316307990e-11       3.266274362115e-13      -7.858859978172e-13       0.000000000000e+00       1.557243800159e-16       1.428367513550e-17       1.155089945466e-18 
 2395       1.347789798934e-11       3.244378449740e-13      -7.753409152039e-13       0.000000000000e+00       1.554209206416e-16       1.439535012376e-17       1.091098847282e-18 
 2396       1.345210841120e-11       3.223101823317e-13      -7.647985582391e-13       0.000000000000e+00       1.551181316401e-16       1.450755978973e-17       1.026827659489e-18 
 2397       1.342579833884e-11       3.202445219321e-13      -7.542629235196e-13       0.000000000000e+00       1.548160113156e-16       1.462027696051e-17       9.623600449519e-19 
 2398       1.339897178200e-11       3.182409372637e-13      -7.437380208875e-13       0.000000000000e+00       1.545145579601e-16       1.473347436985e-17       8.977799470647e-19 
 2399       1.337163276684e-11       3.162995016557e-13      -7.332278734437e-13       0.000000000000e+00       1.542137698527e-16       1.484712465813e-17       8.331715900455e-19 
 2400       1.334378533592e-11       3.144202882782e-13      -7.227365175618e-13       0.000000000000e+00       1.539136452601e-16       1.496120037219e-17       7.686194792279e-19 
 2401       1.331543354828e-11       3.126033701412e-13      -7.122680029017e-13       0.000000000000e+00       1.536141824364e-16       1.507567396527e-17       7.042084013540e-19 
 2402       1.328658147940e-11       3.108488200946e-13      -7.018263924235e-13       0.000000000000e+00       1.533153796230e-16       1.519051779692e-17       6.400234248674e-19 
 2403       1.325723322125e-11       3.091567108281e-13      -6.914157624013e-13       0.000000000000e+00       1.530172350486e-16       1.530570413287e-17       5.761499002059e-19 
 2404       1.322739288228e-11       3.075271148706e-13      -6.810402024368e-13       0.000000000000e+00       1.527197469296e-16       1.542120514494e-17       5.126734600947e-19 
 2405       1.319706458748e-11       3.059601045898e-13      -6.707038154732e-13       0.000000000000e+00       1.524229134694e-16       1.553699291097e-17       4.496800198387e-19 
 2406       1.316625247837e-11       3.044557521924e-13      -6.604107178090e-13       0.000000000000e+00       1.521267328589e-16       1.565303941469e-17       3.872557776156e-19 
 2407       1.313496071301e-11       3.030141297232e-13      -6.501650391115e-13       0.000000000000e+00       1.518312032763e-16       1.576931654563e-17       3.254872147688e-19 
 2408       1.310319346604e-11       3.016353090652e-13      -6.399709224308e-13       0.000000000000e+00       1.515363228868e-16       1.588579609903e-17       2.644610961003e-19 
 2409       1.307095492869e-11       3.003193619389e-13      -6.298325242137e-13       0.000000000000e+00       1.512420898435e-16       1.600244977574e-17       2.042644701632e-19 
 2410       1.303824930879e-11       2.990663599025e-13      -6.197540143169e-13       0.000000000000e+00       1.509485022860e-16       1.611924918212e-17       1.449846695549e-19 
 2411       1.300508083082e-11       2.978763743513e-13      -6.097395760214e-13       0.000000000000e+00       1.506555583419e-16       1.623616582993e-17       8.670931120970e-20 
 2412       1.297145373586e-11       2.967494765172e-13      -5.997934060460e-13       0.000000000000e+00       1.503632561254e-16       1.635317113626e-17       2.952629669179e-20 
 2413       1.293737228169e-11       2.956857374688e-13      -5.899197145609e-13       0.000000000000e+00       1.500715937382e-16       1.647023642340e-17      -2.647618751200e-20 
 2414       1.290284074275e-11       2.946852281108e-13      -5.801227252017e-13       0.000000000000e+00       1.497805692693e-16       1.658733291877e-17      -8.120966969938e-20 
 2415       1.286786341019e-11       2.937480191838e-13      -5.704066750830e-13       0.000000000000e+00       1.494901807947e-16       1.670443175479e-17      -1.345853926597e-19 
 2416       1.283244545871e-11       2.928740530318e-13      -5.607754316603e-13       0.000000000000e+00       1.492004264839e-16       1.682150497001e-17      -1.865381951367e-19 
 2417       1.279659555292e-11       2.920627580557e-13      -5.512313407491e-13       0.000000000000e+00       1.489113049193e-16       1.693852851921e-17      -2.370983149602e-19 
 2418       1.276032325682e-11       2.913134319224e-13      -5.417763715518e-13       0.000000000000e+00       1.486228147786e-16       1.705547928132e-17      -2.863200204824e-19 
 2419       1.272363816841e-11       2.906253695825e-13      -5.324124991817e-13       0.000000000000e+00       1.483349547289e-16       1.717233405983e-17      -3.342577685346e-19 
 2420       1.268654991978e-11       2.899978632665e-13      -5.231417046685e-13       0.000000000000e+00       1.480477234263e-16       1.728906958268e-17      -3.809662046256e-19 
 2421       1.264906817707e-11       2.894302024826e-13      -5.139659749649e-13       0.000000000000e+00       1.477611195162e-16       1.740566250221e-17      -4.265001631393e-19 
 2422       1.261120264056e-11       2.889216740133e-13      -5.048873029517e-13       0.000000000000e+00       1.474751416334e-16       1.752208939509e-17      -4.709146675327e-19 
 2423       1.257296304472e-11       2.884715619128e-13      -4.959076874442e-13       0.000000000000e+00       1.471897884014e-16       1.763832676221e-17      -5.142649305340e-19 
 2424       1.253435915817e-11       2.880791475038e-13      -4.870291331979e-13       0.000000000000e+00       1.469050584334e-16       1.775435102861e-17      -5.566063543403e-19 
 2425       1.249540078379e-11       2.877437093745e-13      -4.782536509147e-13       0.000000000000e+00       1.466209503313e-16       1.787013854344e-17      -5.979945308156e-19 
 2426       1.245609775872e-11       2.874645233759e-13      -4.695832572482e-13       0.000000000000e+00       1.463374626864e-16       1.798566557982e-17      -6.384852416888e-19 
 2427       1.241645995441e-11       2.872408626189e-13      -4.610199748101e-13       0.000000000000e+00       1.460545940790e-16       1.810090833484e-17      -6.781344587517e-19 
 2428       1.237649727665e-11       2.870719974708e-13      -4.525658321758e-13       0.000000000000e+00       1.457723430786e-16       1.821584292939e-17      -7.169983440565e-19 
 2429       1.233621966561e-11       2.869571955531e-13      -4.442228638905e-13       0.000000000000e+00       1.454907082438e-16       1.833044540817e-17      -7.551332501144e-19 
 2430       1.229563709585e-11       2.868957217381e-13      -4.359931104749e-13       0.000000000000e+00       1.452096881221e-16       1.844469173955e-17      -7.925957200927e-19 
 2431       1.225475957641e-11       2.868868381460e-13      -4.278786184313e-13       0.000000000000e+00       1.449292812502e-16       1.855855781554e-17      -8.294424880137e-19 
 2432       1.221359715080e-11       2.869298041422e-13      -4.198814402492e-13       0.000000000000e+00       1.446494861539e-16       1.867201945166e-17      -8.657304789518e-19 
 2433       1.217215989705e-11       2.870238763340e-13      -4.120036344114e-13       0.000000000000e+00       1.443703013480e-16       1.878505238691e-17      -9.015168092319e-19 
 2434       1.213045792773e-11       2.871683085678e-13      -4.042472653999e-13       0.000000000000e+00       1.440917253363e-16       1.889763228368e-17      -9.368587866269e-19 
 2435       1.208850139005e-11       2.873623519265e-13      -3.966144037017e-13       0.000000000000e+00       1.438137566116e-16       1.900973472766e-17      -9.718139105563e-19 
 2436       1.204630046578e-11       2.876052547257e-13      -3.891071258147e-13       0.000000000000e+00       1.435363936556e-16       1.912133522775e-17      -1.006439872284e-18 
 2437       1.200386537142e-11       2.878962625119e-13      -3.817275142537e-13       0.000000000000e+00       1.432596349393e-16       1.923240921603e-17      -1.040794555114e-18 
 2438       1.196120635813e-11       2.882346180586e-13      -3.744776575560e-13       0.000000000000e+00       1.429834789223e-16       1.934293204764e-17      -1.074936034593e-18 
 2439       1.191833371181e-11       2.886195613637e-13      -3.673596502876e-13       0.000000000000e+00       1.427079240534e-16       1.945287900073e-17      -1.108922578705e-18 
 2440       1.187525775315e-11       2.890503296467e-13      -3.603755930491e-13       0.000000000000e+00       1.424329687703e-16       1.956222527634e-17      -1.142812648067e-18 
 2441       1.183198883763e-11       2.895261573456e-13      -3.535275924811e-13       0.000000000000e+00       1.421586114994e-16       1.967094599838e-17      -1.176664896134e-18 
 2442       1.178853735557e-11       2.900462761139e-13      -3.468177612709e-13       0.000000000000e+00       1.418848506565e-16       1.977901621352e-17      -1.210538169391e-18 
 2443       1.174491373219e-11       2.906099148179e-13      -3.402482181576e-13       0.000000000000e+00       1.416116846457e-16       1.988641089110e-17      -1.244491507550e-18 
 2444       1.170112842761e-11       2.912162995333e-13      -3.338210879384e-13       0.000000000000e+00       1.413391118605e-16       1.999310492308e-17      -1.278584143756e-18 
 2445       1.165719193690e-11       2.918646535428e-13      -3.275385014746e-13       0.000000000000e+00       1.410671306830e-16       2.009907312397e-17      -1.312875504773e-18 
 2446       1.161311479013e-11       2.925541973328e-13      -3.214025956971e-13       0.000000000000e+00       1.407957394841e-16       2.020429023069e-17      -1.347425211195e-18 
